code,name,pop_dens,total_pop,country_percentage,fecha,dia_inicio,dia_cuarentena,provincia,ciudad,tot_casosconf,nue_casosconf,tot_fallecidos,transmision_tipo,informe_tipo,fuente
AR-X,Córdoba,"20,01",3001455,"8,25",28/03/2020,24,8,Córdoba,C_Indeterminada,737,1,23,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",29/03/2020,25,9,Córdoba,C_Indeterminada,810,18,23,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",30/03/2020,26,10,Córdoba,C_Indeterminada,932,8,26,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",31/03/2020,27,11,Córdoba,C_Indeterminada,1020,14,30,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",1/04/2020,28,12,Córdoba,C_Indeterminada,1093,6,34,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/01-04-20_reporte-vespertino_covid-19.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",2/04/2020,29,13,Córdoba,C_Indeterminada,1213,16,39,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",3/04/2020,30,14,Córdoba,C_Indeterminada,1338,14,44,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",4/04/2020,31,15,Córdoba,C_Indeterminada,1425,3,48,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/04-04-20-reporte-vespertino-covid-19.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",5/04/2020,32,16,Córdoba,C_Indeterminada,1522,5,50,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/05-04-20-reporte-vespertino-covid-19.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",6/04/2020,33,17,Córdoba,C_Indeterminada,1595,7,56,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",7/04/2020,34,18,Córdoba,C_Indeterminada,1694,4,63,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",8/04/2020,35,19,Córdoba,C_Indeterminada,1767,1,67,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",9/04/2020,36,20,Córdoba,C_Indeterminada,1885,5,83,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",10/04/2020,37,21,Córdoba,C_Indeterminada,1942,13,85,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",11/04/2020,38,22,Córdoba,C_Indeterminada,2090,32,93,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",12/04/2020,39,23,Córdoba,C_Indeterminada,2184,5,99,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",13/04/2020,40,24,Córdoba,C_Indeterminada,2255,4,102,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",14/04/2020,41,25,Córdoba,C_Indeterminada,2409,12,108,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",15/04/2020,42,26,Córdoba,C_Indeterminada,2549,6,114,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
AR-X,Córdoba,"20,01",3001455,"8,25",16/04/2020,43,27,Córdoba,C_Indeterminada,2641,13,121,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",17/04/2020,44,28,Córdoba,C_Indeterminada,2746,6,126,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",18/04/2020,45,29,Córdoba,C_Indeterminada,2830,2,132,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",19/04/2020,46,30,Córdoba,C_Indeterminada,2919,11,133,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",20/04/2020,47,31,Córdoba,C_Indeterminada,3031,0,142,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",22/04/2020,49,33,Córdoba,C_Indeterminada,3255,4,159,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",23/04/2020,50,34,Córdoba,C_Indeterminada,3420,2,164,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",24/04/2020,51,35,Córdoba,C_Indeterminada,3584,3,175,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",25/04/2020,52,36,Córdoba,C_Indeterminada,3764,1,183,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",26/04/2020,53,37,Córdoba,C_Indeterminada,3879,3,192,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",27/04/2020,54,38,Córdoba,C_Indeterminada,4003,0,197,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",28/04/2020,55,39,Córdoba,C_Indeterminada,4103,2,206,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",29/04/2020,56,40,Córdoba,C_Indeterminada,4269,1,213,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",30/04/2020,57,41,Córdoba,C_Indeterminada,4401,2,218,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",1/05/2020,58,42,Córdoba,C_Indeterminada,4516,13,225,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",2/05/2020,59,43,Córdoba,C_Indeterminada,4646,12,236,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",3/05/2020,60,44,Córdoba,C_Indeterminada,4767,1,244,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",4/05/2020,61,45,Córdoba,C_Indeterminada,4874,6,260,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",5/05/2020,62,46,Córdoba,C_Indeterminada,5013,1,264,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",6/05/2020,63,47,Córdoba,C_Indeterminada,5198,5,272,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",7/05/2020,64,48,Córdoba,C_Indeterminada,5365,4,281,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",8/05/2020,65,49,Córdoba,C_Indeterminada,5606,2,293,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",9/05/2020,66,50,Córdoba,C_Indeterminada,5769,6,299,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",10/05/2020,67,51,Córdoba,C_Indeterminada,6029,5,305,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",11/05/2020,68,52,Córdoba,C_Indeterminada,6246,14,313,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",12/05/2020,69,53,Córdoba,C_Indeterminada,6559,3,319,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",13/05/2020,70,54,Córdoba,C_Indeterminada,6867,11,329,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",14/05/2020,71,55,Córdoba,C_Indeterminada,7124,5,352,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",15/05/2020,72,56,Córdoba,C_Indeterminada,7462,3,356,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",16/05/2020,73,57,Córdoba,C_Indeterminada,7798,9,363,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",17/05/2020,74,58,Córdoba,C_Indeterminada,8065,20,372,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",18/05/2020,75,59,Córdoba,C_Indeterminada,8363,20,382,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",19/05/2020,76,60,Córdoba,C_Indeterminada,8795,9,393,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",20/05/2020,77,61,Córdoba,C_Indeterminada,9281,2,402,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",21/05/2020,78,62,Córdoba,C_Indeterminada,9923,12,416,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",22/05/2020,79,63,Córdoba,C_Indeterminada,10636,9,431,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",23/05/2020,80,64,Córdoba,C_Indeterminada,11344,0,445,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",24/05/2020,81,65,Córdoba,C_Indeterminada,12068,6,452,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",25/05/2020,82,66,Córdoba,C_Indeterminada,12621,3,466,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",26/05/2020,83,67,Córdoba,C_Indeterminada,13214,0,490,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",27/05/2020,84,68,Córdoba,C_Indeterminada,13918,0,500,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",28/05/2020,85,69,Córdoba,C_Indeterminada,14686,-1,508,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",29/05/2020,86,70,Córdoba,C_Indeterminada,15399,-2,520,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",30/05/2020,87,71,Córdoba,C_Indeterminada,16200,0,528,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",31/05/2020,88,72,Córdoba,C_Indeterminada,16841,2,539,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",1/06/2020,89,73,Córdoba,C_Indeterminada,17380,0,556,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",2/06/2020,90,74,Córdoba,C_Indeterminada,18305,1,569,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",3/06/2020,91,75,Córdoba,C_Indeterminada,19236,1,582,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",4/06/2020,92,76,Córdoba,C_Indeterminada,20182,2,607,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",5/06/2020,93,77,Córdoba,C_Indeterminada,21022,2,632,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",6/06/2020,94,78,Córdoba,C_Indeterminada,21991,-1,648,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",7/06/2020,95,79,Córdoba,C_Indeterminada,22777,0,662,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",8/06/2020,96,80,Córdoba,C_Indeterminada,23606,1,690,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",9/06/2020,97,81,Córdoba,C_Indeterminada,24736,2,716,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",10/06/2020,98,82,Córdoba,C_Indeterminada,25957,5,735,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",11/06/2020,99,83,Córdoba,C_Indeterminada,27333,3,763,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",12/06/2020,100,84,Córdoba,C_Indeterminada,28735,9,785,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",13/06/2020,101,85,Córdoba,C_Indeterminada,30236,6,811,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",14/06/2020,102,86,Córdoba,C_Indeterminada,31524,6,833,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",15/06/2020,103,87,Córdoba,C_Indeterminada,32766,2,853,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",16/06/2020,104,88,Córdoba,C_Indeterminada,34095,1,877,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",17/06/2020,105,89,Córdoba,C_Indeterminada,35514,6,913,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",18/06/2020,106,90,Córdoba,C_Indeterminada,37438,9,944,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",19/06/2020,107,91,Córdoba,C_Indeterminada,39485,19,978,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",20/06/2020,108,92,Córdoba,C_Indeterminada,41143,20,992,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",21/06/2020,109,93,Córdoba,C_Indeterminada,42728,13,1009,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",22/06/2020,110,94,Córdoba,C_Indeterminada,44883,11,1038,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",23/06/2020,111,95,Córdoba,C_Indeterminada,47104,23,1077,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",24/06/2020,112,96,Córdoba,C_Indeterminada,49732,2,1112,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",25/06/2020,113,97,Córdoba,C_Indeterminada,52343,6,1147,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",26/06/2020,114,98,Córdoba,C_Indeterminada,55211,8,1183,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",27/06/2020,115,99,Córdoba,C_Indeterminada,57683,15,1206,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",28/06/2020,116,100,Córdoba,C_Indeterminada,59878,5,1229,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",29/06/2020,117,101,Córdoba,C_Indeterminada,62190,2,1279,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",30/06/2020,118,102,Córdoba,C_Indeterminada,64475,11,1307,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",1/07/2020,119,103,Córdoba,C_Indeterminada,67122,11,1350,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",2/07/2020,120,104,Córdoba,C_Indeterminada,69859,8,1385,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",3/07/2020,121,105,Córdoba,C_Indeterminada,72683,8,1436,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",4/07/2020,122,106,Córdoba,C_Indeterminada,75273,13,1479,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",5/07/2020,123,107,Córdoba,C_Indeterminada,77774,14,1503,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",6/07/2020,124,108,Córdoba,C_Indeterminada,80347,28,1577,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",7/07/2020,125,109,Córdoba,C_Indeterminada,83294,48,1642,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",8/07/2020,126,110,Córdoba,C_Indeterminada,86878,21,1694,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",9/07/2020,127,111,Córdoba,C_Indeterminada,90546,27,1719,transmision comunitaria,informe provincial,
AR-X,Córdoba,"20,01",3001455,"8,25",10/07/2020,128,112,Córdoba,C_Indeterminada,93940,26,1771,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",9/03/2020,8,0,Río Negro,C_Indeterminada,19,1,3,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/9-03-2020-nuevo-coronavirus-covid-19-reporte_diario_0.pdf
AR-R,Río Negro,"3,14",638645,"1,59",17/03/2020,13,0,Río Negro,C_Indeterminada,80,1,6,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/17-03-20_reporte_diario_covid-19.pdf
AR-R,Río Negro,"3,14",638645,"1,59",19/03/2020,15,0,Río Negro,C_Indeterminada,131,2,7,importado,informe nacional,https://www.argentina.gob.ar/sites/default/files/19-03-20-reporte-diario-covid-19.pdf
AR-R,Río Negro,"3,14",638645,"1,59",21/03/2020,17,1,Río Negro,C_Indeterminada,227,1,8,transmision local,informe nacional,https://www.argentina.gob.ar/sites/default/files/21-03-20-reporte-diario_covid19.pdf
AR-R,Río Negro,"3,14",638645,"1,59",27/03/2020,23,7,Río Negro,C_Indeterminada,687,3,21,transmision comunitaria,informe nacional,https://www.rionegro.gov.ar/?contID=58359
AR-R,Río Negro,"3,14",638645,"1,59",31/03/2020,27,11,Río Negro,C_Indeterminada,1025,1,30,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf
AR-R,Río Negro,"3,14",638645,"1,59",3/04/2020,30,14,Río Negro,C_Indeterminada,1344,1,45,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",4/04/2020,31,15,Río Negro,C_Indeterminada,1436,5,48,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/04-04-20-reporte-vespertino-covid-19.pdf
AR-R,Río Negro,"3,14",638645,"1,59",5/04/2020,32,16,Río Negro,C_Indeterminada,1540,2,50,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/05-04-20-reporte-vespertino-covid-19.pdf
AR-R,Río Negro,"3,14",638645,"1,59",6/04/2020,33,17,Río Negro,C_Indeterminada,1607,2,57,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",7/04/2020,34,18,Río Negro,C_Indeterminada,1702,2,64,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",8/04/2020,35,19,Río Negro,C_Indeterminada,1792,1,68,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",9/04/2020,36,20,Río Negro,C_Indeterminada,1860,13,81,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",10/04/2020,37,21,Río Negro,C_Indeterminada,1966,7,86,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
AR-R,Río Negro,"3,14",638645,"1,59",11/04/2020,38,22,Río Negro,C_Indeterminada,2123,23,93,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",12/04/2020,39,23,Río Negro,C_Indeterminada,2202,13,99,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",13/04/2020,40,24,Río Negro,C_Indeterminada,2272,3,102,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
AR-R,Río Negro,"3,14",638645,"1,59",14/04/2020,41,25,Río Negro,C_Indeterminada,2433,13,108,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
AR-R,Río Negro,"3,14",638645,"1,59",15/04/2020,42,26,Río Negro,C_Indeterminada,2566,12,115,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
AR-R,Río Negro,"3,14",638645,"1,59",16/04/2020,43,27,Río Negro,C_Indeterminada,2660,9,122,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",17/04/2020,44,28,Río Negro,C_Indeterminada,2751,1,129,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",18/04/2020,45,29,Río Negro,C_Indeterminada,2837,3,132,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",19/04/2020,46,30,Río Negro,C_Indeterminada,2937,8,134,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",20/04/2020,47,31,Río Negro,C_Indeterminada,3027,10,140,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",21/04/2020,48,32,Río Negro,C_Indeterminada,3142,11,152,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",22/04/2020,49,33,Río Negro,C_Indeterminada,3279,17,159,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",23/04/2020,50,34,Río Negro,C_Indeterminada,3427,4,165,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",24/04/2020,51,35,Río Negro,C_Indeterminada,3602,11,176,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",25/04/2020,52,36,Río Negro,C_Indeterminada,3772,4,185,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",26/04/2020,53,37,Río Negro,C_Indeterminada,3886,1,192,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",27/04/2020,54,38,Río Negro,C_Indeterminada,3997,8,196,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",28/04/2020,55,39,Río Negro,C_Indeterminada,4119,13,206,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",29/04/2020,56,40,Río Negro,C_Indeterminada,4285,8,214,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",30/04/2020,57,41,Río Negro,C_Indeterminada,4422,14,218,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",1/05/2020,58,42,Río Negro,C_Indeterminada,4530,8,225,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",2/05/2020,59,43,Río Negro,C_Indeterminada,4675,6,237,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",3/05/2020,60,44,Río Negro,C_Indeterminada,4778,6,246,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",4/05/2020,61,45,Río Negro,C_Indeterminada,4883,7,260,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",5/05/2020,62,46,Río Negro,C_Indeterminada,5017,4,264,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",6/05/2020,63,47,Río Negro,C_Indeterminada,5208,6,273,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",7/05/2020,64,48,Río Negro,C_Indeterminada,5370,3,281,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",8/05/2020,65,49,Río Negro,C_Indeterminada,5611,2,293,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",9/05/2020,66,50,Río Negro,C_Indeterminada,5775,4,300,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",10/05/2020,67,51,Río Negro,C_Indeterminada,6031,2,305,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",11/05/2020,68,52,Río Negro,C_Indeterminada,6277,13,314,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",12/05/2020,69,53,Río Negro,C_Indeterminada,6562,1,319,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",13/05/2020,70,54,Río Negro,C_Indeterminada,6878,4,329,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",14/05/2020,71,55,Río Negro,C_Indeterminada,7133,4,353,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",15/05/2020,72,56,Río Negro,C_Indeterminada,7478,17,356,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",16/05/2020,73,57,Río Negro,C_Indeterminada,7804,6,363,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",17/05/2020,74,58,Río Negro,C_Indeterminada,8068,2,373,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",18/05/2020,75,59,Río Negro,C_Indeterminada,8366,2,382,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",19/05/2020,76,60,Río Negro,C_Indeterminada,8803,6,393,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",20/05/2020,77,61,Río Negro,C_Indeterminada,9283,2,403,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",21/05/2020,78,62,Río Negro,C_Indeterminada,9926,3,416,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",22/05/2020,79,63,Río Negro,C_Indeterminada,10642,6,433,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",23/05/2020,80,64,Río Negro,C_Indeterminada,11349,5,445,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",24/05/2020,81,65,Río Negro,C_Indeterminada,12074,5,452,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",25/05/2020,82,66,Río Negro,C_Indeterminada,12626,4,467,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",26/05/2020,83,67,Río Negro,C_Indeterminada,13225,4,490,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",27/05/2020,84,68,Río Negro,C_Indeterminada,13930,8,500,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",28/05/2020,85,69,Río Negro,C_Indeterminada,14701,7,508,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",29/05/2020,86,70,Río Negro,C_Indeterminada,15419,12,520,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",30/05/2020,87,71,Río Negro,C_Indeterminada,16210,5,528,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",31/05/2020,88,72,Río Negro,C_Indeterminada,16850,4,539,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",1/06/2020,89,73,Río Negro,C_Indeterminada,17408,11,556,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",2/06/2020,90,74,Río Negro,C_Indeterminada,18315,3,569,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",3/06/2020,91,75,Río Negro,C_Indeterminada,19265,16,583,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",4/06/2020,92,76,Río Negro,C_Indeterminada,20192,8,608,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",5/06/2020,93,77,Río Negro,C_Indeterminada,21036,8,632,transmision comunitaria,informe provincial,
AR-R,Río Negro,"3,14",638645,"1,59",6/06/2020,94,78,Río Negro,C_Indeterminada,22018,15,648,transmision comunitaria,informe provincial,
