fecha,dia_inicio,dia_cuarentena,provincia,ciudad,tot_casosconf,nue_casosconf,tot_fallecidos,transmision_tipo,informe_tipo,fuente
8/04/2020,35,19,CABA,C_Indeterminada,1751,18,67,transmision comunitaria,informe provincial,
8/04/2020,35,19,Chaco,C_Indeterminada,1766,15,67,transmision comunitaria,informe provincial,
8/04/2020,35,19,Córdoba,C_Indeterminada,1767,1,67,transmision comunitaria,informe provincial,
8/04/2020,35,19,La Pampa,C_Indeterminada,1768,1,67,transmision comunitaria,informe provincial,
8/04/2020,35,19,Mendoza,C_Indeterminada,1774,6,67,transmision comunitaria,informe provincial,
8/04/2020,35,19,Neuquén,C_Indeterminada,1791,17,68,transmision comunitaria,informe provincial,
8/04/2020,35,19,Río Negro,C_Indeterminada,1792,1,68,transmision comunitaria,informe provincial,
8/04/2020,35,19,Santa Fe,Rosario,1793,1,68,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257748/1357646/file/Parte%20MSSF%20Coronavirus%2008-04-2020%2019%20hs.pdf
8/04/2020,35,19,Santa Fe,Rosario,1794,1,68,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257748/1357646/file/Parte%20MSSF%20Coronavirus%2008-04-2020%2019%20hs.pdf
8/04/2020,35,19,Tierra del Fuego,C_Indeterminada,1796,2,68,transmision comunitaria,informe provincial,
8/04/2020,35,19,Tucumán,C_Indeterminada,1796,0,69,transmision comunitaria,informe provincial,
8/04/2020,35,19,Indeterminado,C_Indeterminada,1796,0,69,transmision comunitaria,informe provincial,
9/04/2020,36,20,Buenos Aires,C_Indeterminada,1824,28,75,transmision comunitaria,informe provincial,
9/04/2020,36,20,CABA,C_Indeterminada,1847,23,81,transmision comunitaria,informe provincial,
9/04/2020,36,20,Río Negro,C_Indeterminada,1860,13,81,transmision comunitaria,informe provincial,
9/04/2020,36,20,Santa Fe,Elortondo,1862,2,81,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257751/1357656/file/Parte%20MSSF%20Coronavirus%2009-04-2020%2019%20hs.pdf
9/04/2020,36,20,Santa Fe,Gálvez,1864,2,81,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257751/1357656/file/Parte%20MSSF%20Coronavirus%2009-04-2020%2019%20hs.pdf
9/04/2020,36,20,Santa Fe,Venado Tuerto,1865,1,81,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257751/1357656/file/Parte%20MSSF%20Coronavirus%2009-04-2020%2019%20hs.pdf
9/04/2020,36,20,Santa Fe,Santa Fe,1866,1,82,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257751/1357656/file/Parte%20MSSF%20Coronavirus%2009-04-2020%2019%20hs.pdf
9/04/2020,36,20,Santa Fe,Oliveros,1867,1,82,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257751/1357656/file/Parte%20MSSF%20Coronavirus%2009-04-2020%2019%20hs.pdf
9/04/2020,36,20,Neuquén,C_Indeterminada,1874,7,82,transmision comunitaria,informe provincial,
9/04/2020,36,20,Chaco,C_Indeterminada,1880,6,83,transmision comunitaria,informe provincial,
9/04/2020,36,20,Córdoba,C_Indeterminada,1885,5,83,transmision comunitaria,informe provincial,
9/04/2020,36,20,La Rioja,C_Indeterminada,1890,5,83,transmision comunitaria,informe provincial,
9/04/2020,36,20,Entre Ríos,C_Indeterminada,1891,1,83,transmision comunitaria,informe provincial,
9/04/2020,36,20,Mendoza,C_Indeterminada,1893,2,83,transmision comunitaria,informe provincial,
9/04/2020,36,20,Tucumán,C_Indeterminada,1894,1,83,transmision comunitaria,informe provincial,
9/04/2020,36,20,Indeterminado,C_Indeterminada,1894,0,83,transmision comunitaria,informe provincial,
10/04/2020,37,21,Buenos Aires,C_Indeterminada,1913,19,84,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
10/04/2020,37,21,CABA,C_Indeterminada,1924,11,85,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
10/04/2020,37,21,Chaco,C_Indeterminada,1929,5,85,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
10/04/2020,37,21,Córdoba,C_Indeterminada,1942,13,85,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
10/04/2020,37,21,La Pampa,C_Indeterminada,1943,1,85,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
10/04/2020,37,21,Mendoza,C_Indeterminada,1952,9,85,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
10/04/2020,37,21,Neuquén,Loncopué,1959,7,85,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
10/04/2020,37,21,Río Negro,C_Indeterminada,1966,7,86,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
10/04/2020,37,21,Santa Cruz,C_Indeterminada,1972,6,86,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/10-04-20_reporte_vespertino_covid_19_0.pdf
10/04/2020,37,21,Santa Fe,Rosario,1973,1,86,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257767/1357705/file/Parte%20MSSF%20Coronavirus%2010-04-2020%2019%20hs.pdf
10/04/2020,37,21,Tierra del Fuego,Ushuaia,1975,2,86,transmision comunitaria,informe provincial,https://www.facebook.com/saludtdf
10/04/2020,37,21,Indeterminado,C_Indeterminada,1975,0,86,transmision comunitaria,informe provincial,
11/04/2020,38,22,Buenos Aires,C_Indeterminada,2012,37,90,transmision comunitaria,informe provincial,
11/04/2020,38,22,CABA,C_Indeterminada,2058,46,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,Córdoba,C_Indeterminada,2090,32,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,La Rioja,C_Indeterminada,2094,4,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,Mendoza,C_Indeterminada,2099,5,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,Neuquén,Neuquén,2100,1,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,Río Negro,C_Indeterminada,2123,23,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,San Juan,C_Indeterminada,2124,1,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,Santa Cruz,C_Indeterminada,2127,3,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,Santa Fe,Rosario,2130,3,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,Santiago del Estero,C_Indeterminada,2133,3,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,Tierra del Fuego,Ushuaia,2136,3,93,transmision comunitaria,informe provincial,https://www.facebook.com/saludtdf
11/04/2020,38,22,Tierra del Fuego,Malvinas,2141,5,93,transmision comunitaria,informe provincial,https://www.facebook.com/saludtdf
11/04/2020,38,22,Tucumán,C_Indeterminada,2142,1,93,transmision comunitaria,informe provincial,
11/04/2020,38,22,Indeterminado,C_Indeterminada,2142,0,93,transmision comunitaria,informe provincial,
12/04/2020,39,23,Buenos Aires,C_Indeterminada,2170,28,97,transmision comunitaria,informe provincial,
12/04/2020,39,23,CABA,C_Indeterminada,2178,8,98,transmision comunitaria,informe provincial,
12/04/2020,39,23,Chaco,C_Indeterminada,2179,1,98,transmision comunitaria,informe provincial,
12/04/2020,39,23,Córdoba,C_Indeterminada,2184,5,99,transmision comunitaria,informe provincial,
12/04/2020,39,23,La Rioja,C_Indeterminada,2185,1,99,transmision comunitaria,informe provincial,
12/04/2020,39,23,Mendoza,C_Indeterminada,2188,3,99,transmision comunitaria,informe provincial,
12/04/2020,39,23,Neuquén,Loncopué,2189,1,99,transmision comunitaria,informe provincial,
12/04/2020,39,23,Río Negro,C_Indeterminada,2202,13,99,transmision comunitaria,informe provincial,
12/04/2020,39,23,Santa Fe,Rosario,2205,3,99,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257774/1357734/file/Parte%20MSSF%20Coronavirus%2012-04-2020%2019%20hs.pdf
12/04/2020,39,23,Tierra del Fuego,Ushuaia,2209,4,99,transmision comunitaria,informe provincial,https://www.facebook.com/saludtdf
12/04/2020,39,23,Indeterminado,C_Indeterminada,2209,0,99,transmision comunitaria,informe provincial,
13/04/2020,40,24,Buenos Aires,C_Indeterminada,2238,29,100,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
13/04/2020,40,24,CABA,C_Indeterminada,2248,10,101,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
13/04/2020,40,24,Chaco,C_Indeterminada,2251,3,101,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
13/04/2020,40,24,Córdoba,C_Indeterminada,2255,4,102,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
13/04/2020,40,24,Corrientes,C_Indeterminada,2262,7,102,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
13/04/2020,40,24,La Rioja,C_Indeterminada,2265,3,102,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
13/04/2020,40,24,Mendoza,Mendoza,2267,2,102,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
13/04/2020,40,24,Neuquén,Loncopué,2269,2,102,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
13/04/2020,40,24,Río Negro,C_Indeterminada,2272,3,102,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/14-04-20_reporte_matutino_covid_19.pdf
13/04/2020,40,24,Santa Fe,Rafaela,2273,1,102,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257787/1357775/file/Parte%20MSSF%20Coronavirus%2013-04-2020%2019%20hs.pdf
13/04/2020,40,24,Santa Fe,Rosario,2274,1,102,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257787/1357775/file/Parte%20MSSF%20Coronavirus%2013-04-2020%2019%20hs.pdf
13/04/2020,40,24,Tierra del Fuego,Ushuaia,2278,4,102,transmision comunitaria,informe provincial,https://www.facebook.com/saludtdf
13/04/2020,40,24,Indeterminado,C_Indeterminada,2278,0,102,transmision comunitaria,informe provincial,
14/04/2020,41,25,Buenos Aires,C_Indeterminada,2344,66,104,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
14/04/2020,41,25,CABA,C_Indeterminada,2366,22,106,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
14/04/2020,41,25,Chaco,C_Indeterminada,2397,31,107,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
14/04/2020,41,25,Córdoba,C_Indeterminada,2409,12,108,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
14/04/2020,41,25,Corrientes,C_Indeterminada,2409,0,108,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
14/04/2020,41,25,La Rioja,C_Indeterminada,2415,6,108,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
14/04/2020,41,25,Mendoza,Mendoza,2418,3,108,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
14/04/2020,41,25,Neuquén,Las Lajas,2420,2,108,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
14/04/2020,41,25,Río Negro,C_Indeterminada,2433,13,108,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
14/04/2020,41,25,Santa Fe,Roldán,2434,1,108,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257795/1357808/file/Parte%20MSSF%20Coronavirus%2014-04-2020%2019%20hs.pdf
14/04/2020,41,25,Santa Fe,Oliveros,2435,1,108,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257795/1357808/file/Parte%20MSSF%20Coronavirus%2014-04-2020%2019%20hs.pdf
14/04/2020,41,25,Tierra del Fuego,Ushuaia,2437,2,108,transmision comunitaria,informe provincial,https://www.facebook.com/saludtdf
14/04/2020,41,25,Tierra del Fuego,Malvinas,2443,6,108,transmision comunitaria,informe provincial,https://www.facebook.com/saludtdf
14/04/2020,41,25,Indeterminado,C_Indeterminada,2443,0,108,transmision comunitaria,informe provincial,
15/04/2020,42,26,Buenos Aires,C_Indeterminada,2505,62,109,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
15/04/2020,42,26,CABA,C_Indeterminada,2535,30,113,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
15/04/2020,42,26,Chaco,C_Indeterminada,2542,7,113,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
15/04/2020,42,26,Chubut,C_Indeterminada,2543,1,113,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
15/04/2020,42,26,Córdoba,C_Indeterminada,2549,6,114,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
15/04/2020,42,26,La Rioja,C_Indeterminada,2552,3,115,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
15/04/2020,42,26,Mendoza,Malargüe,2553,1,115,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
15/04/2020,42,26,Neuquén,Neuquén,2554,1,115,transmision comunitaria,informe provincial,https://www.neuqueninforma.gob.ar/coronavirus-nuevo-comunicado-del-comite-de-emergencia-provincial-15-04-2020-2000/
15/04/2020,42,26,Río Negro,C_Indeterminada,2566,12,115,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
15/04/2020,42,26,Salta,C_Indeterminada,2566,0,115,transmision comunitaria,informe provincial,https://www.argentina.gob.ar/sites/default/files/15-04-20_reporte-matutino-covid-19.pdf
15/04/2020,42,26,Santa Fe,Rosario,2567,1,115,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257799/1357821/file/Parte%20MSSF%20Coronavirus%2015-04-2020%2019%20hs%20(1).pdf
15/04/2020,42,26,Santa Fe,Cayastá,2568,1,115,transmision comunitaria,informe provincial,https://www.santafe.gob.ar/index.php/web/content/download/257799/1357821/file/Parte%20MSSF%20Coronavirus%2015-04-2020%2019%20hs%20(1).pdf
15/04/2020,42,26,Tierra del Fuego,Ushuaia,2571,3,115,transmision comunitaria,informe provincial,https://www.facebook.com/saludtdf
15/04/2020,42,26,Indeterminado,C_Indeterminada,2571,0,115,transmision comunitaria,informe provincial,
16/04/2020,43,27,Buenos Aires,C_Indeterminada,2601,30,118,transmision comunitaria,informe provincial,
16/04/2020,43,27,CABA,C_Indeterminada,2616,15,120,transmision comunitaria,informe provincial,
16/04/2020,43,27,Chaco,C_Indeterminada,2627,11,121,transmision comunitaria,informe provincial,
16/04/2020,43,27,Chubut,C_Indeterminada,2628,1,121,transmision comunitaria,informe provincial,
16/04/2020,43,27,Córdoba,C_Indeterminada,2641,13,121,transmision comunitaria,informe provincial,
16/04/2020,43,27,Entre Ríos,C_Indeterminada,2642,1,121,transmision comunitaria,informe provincial,
16/04/2020,43,27,La Rioja,C_Indeterminada,2645,3,121,transmision comunitaria,informe provincial,
16/04/2020,43,27,Mendoza,C_Indeterminada,2650,5,122,transmision comunitaria,informe provincial,
16/04/2020,43,27,Neuquén,C_Indeterminada,2651,1,122,transmision comunitaria,informe provincial,
16/04/2020,43,27,Río Negro,C_Indeterminada,2660,9,122,transmision comunitaria,informe provincial,
16/04/2020,43,27,Santa Fe,Rosario,2663,3,122,transmision comunitaria,informe provincial,
16/04/2020,43,27,Tierra del Fuego,Ushuaia,2670,7,122,transmision comunitaria,informe provincial,
16/04/2020,43,27,Indeterminado,C_Indeterminada,2670,0,122,transmision comunitaria,informe provincial,
17/04/2020,44,28,Buenos Aires,C_Indeterminada,2704,34,125,transmision comunitaria,informe provincial,
17/04/2020,44,28,CABA,C_Indeterminada,2718,14,126,transmision comunitaria,informe provincial,
17/04/2020,44,28,Chaco,C_Indeterminada,2740,22,126,transmision comunitaria,informe provincial,
17/04/2020,44,28,Córdoba,C_Indeterminada,2746,6,126,transmision comunitaria,informe provincial,
17/04/2020,44,28,La Rioja,C_Indeterminada,2747,1,127,transmision comunitaria,informe provincial,
17/04/2020,44,28,Mendoza,C_Indeterminada,2748,1,129,transmision comunitaria,informe provincial,
17/04/2020,44,28,Misiones,San Vicente,2749,1,129,transmision comunitaria,informe provincial,
17/04/2020,44,28,Neuquén,C_Indeterminada,2750,1,129,transmision comunitaria,informe provincial,
17/04/2020,44,28,Río Negro,C_Indeterminada,2751,1,129,transmision comunitaria,informe provincial,
17/04/2020,44,28,Santa Fe,Rosario,2757,6,129,transmision comunitaria,informe provincial,
17/04/2020,44,28,Tierra del Fuego,C_Indeterminada,2759,2,129,transmision comunitaria,informe provincial,
17/04/2020,44,28,Indeterminado,C_Indeterminada,2759,0,129,transmision comunitaria,informe provincial,
18/04/2020,45,29,Buenos Aires,C_Indeterminada,2790,31,131,transmision comunitaria,informe provincial,
18/04/2020,45,29,CABA,C_Indeterminada,2804,14,132,transmision comunitaria,informe provincial,
18/04/2020,45,29,Chaco,C_Indeterminada,2828,24,132,transmision comunitaria,informe provincial,
18/04/2020,45,29,Córdoba,C_Indeterminada,2830,2,132,transmision comunitaria,informe provincial,
18/04/2020,45,29,Misiones,San Vicente,2831,1,132,transmision comunitaria,informe provincial,
18/04/2020,45,29,Neuquén,C_Indeterminada,2834,3,132,transmision comunitaria,informe provincial,
18/04/2020,45,29,Río Negro,C_Indeterminada,2837,3,132,transmision comunitaria,informe provincial,
18/04/2020,45,29,Santa Fe,Roldán,2838,1,132,transmision comunitaria,informe provincial,
18/04/2020,45,29,Santa Fe,Rosario,2839,1,132,transmision comunitaria,informe provincial,
18/04/2020,45,29,Santa Fe,Oliveros,2840,1,132,transmision comunitaria,informe provincial,
18/04/2020,45,29,Indeterminado,C_Indeterminada,2840,0,132,transmision comunitaria,informe provincial,
19/04/2020,46,30,Buenos Aires,C_Indeterminada,2888,48,132,transmision comunitaria,informe provincial,
19/04/2020,46,30,CABA,C_Indeterminada,2903,15,132,transmision comunitaria,informe provincial,
19/04/2020,46,30,Chaco,C_Indeterminada,2908,5,133,transmision comunitaria,informe provincial,
19/04/2020,46,30,Chubut,C_Indeterminada,2908,0,133,transmision comunitaria,informe provincial,
19/04/2020,46,30,Córdoba,C_Indeterminada,2919,11,133,transmision comunitaria,informe provincial,
19/04/2020,46,30,La Rioja,C_Indeterminada,2923,4,133,transmision comunitaria,informe provincial,
19/04/2020,46,30,Mendoza,C_Indeterminada,2926,3,134,transmision comunitaria,informe provincial,
19/04/2020,46,30,Neuquén,C_Indeterminada,2929,3,134,transmision comunitaria,informe provincial,
19/04/2020,46,30,Río Negro,C_Indeterminada,2937,8,134,transmision comunitaria,informe provincial,
19/04/2020,46,30,Santa Fe,Rosario,2937,0,134,transmision comunitaria,informe provincial,
19/04/2020,46,30,Tierra del Fuego,C_Indeterminada,2941,4,134,transmision comunitaria,informe provincial,
19/04/2020,46,30,Indeterminado,C_Indeterminada,2941,0,134,transmision comunitaria,informe provincial,
20/04/2020,47,31,Buenos Aires,C_Indeterminada,2983,42,135,transmision comunitaria,informe provincial,
20/04/2020,47,31,CABA,C_Indeterminada,3005,22,135,transmision comunitaria,informe provincial,
20/04/2020,47,31,Chaco,C_Indeterminada,3010,5,136,transmision comunitaria,informe provincial,
20/04/2020,47,31,Corrientes,C_Indeterminada,3013,3,136,transmision comunitaria,informe provincial,
20/04/2020,47,31,Mendoza,C_Indeterminada,3014,1,137,transmision comunitaria,informe provincial,
20/04/2020,47,31,Neuquén,C_Indeterminada,3017,3,137,transmision comunitaria,informe provincial,
20/04/2020,47,31,Río Negro,C_Indeterminada,3027,10,140,transmision comunitaria,informe provincial,
20/04/2020,47,31,Santa Cruz,C_Indeterminada,3028,1,140,transmision comunitaria,informe provincial,
20/04/2020,47,31,Santa Fe,Venado Tuerto,3030,2,140,transmision comunitaria,informe provincial,
20/04/2020,47,31,Tucumán,C_Indeterminada,3031,1,140,transmision comunitaria,informe provincial,
20/04/2020,47,31,Córdoba,C_Indeterminada,3031,0,142,transmision comunitaria,informe provincial,
20/04/2020,47,31,La Rioja,C_Indeterminada,3031,0,142,transmision comunitaria,informe provincial,
20/04/2020,47,31,Indeterminado,C_Indeterminada,3031,0,142,transmision comunitaria,informe provincial,
21/04/2020,48,32,Buenos Aires,C_Indeterminada,3092,61,146,transmision comunitaria,informe provincial,
21/04/2020,48,32,CABA,C_Indeterminada,3125,33,150,transmision comunitaria,informe provincial,
21/04/2020,48,32,Chaco,C_Indeterminada,3130,5,150,transmision comunitaria,informe provincial,
21/04/2020,48,32,La Rioja,C_Indeterminada,3131,1,152,transmision comunitaria,informe provincial,
21/04/2020,48,32,Río Negro,C_Indeterminada,3142,11,152,transmision comunitaria,informe provincial,
21/04/2020,48,32,Santa Fe,Rafaela,3143,1,152,transmision comunitaria,informe provincial,
21/04/2020,48,32,Tierra del Fuego,C_Indeterminada,3144,1,152,transmision comunitaria,informe provincial,
21/04/2020,48,32,Indeterminado,C_Indeterminada,3144,0,152,transmision comunitaria,informe provincial,
22/04/2020,49,33,Buenos Aires,C_Indeterminada,3205,61,157,transmision comunitaria,informe provincial,
22/04/2020,49,33,CABA,C_Indeterminada,3244,39,158,transmision comunitaria,informe provincial,
22/04/2020,49,33,Chaco,C_Indeterminada,3251,7,158,transmision comunitaria,informe provincial,
22/04/2020,49,33,Córdoba,C_Indeterminada,3255,4,159,transmision comunitaria,informe provincial,
22/04/2020,49,33,La Rioja,C_Indeterminada,3260,5,159,transmision comunitaria,informe provincial,
22/04/2020,49,33,Mendoza,C_Indeterminada,3261,1,159,transmision comunitaria,informe provincial,
22/04/2020,49,33,Neuquén,C_Indeterminada,3262,1,159,transmision comunitaria,informe provincial,
22/04/2020,49,33,Río Negro,C_Indeterminada,3279,17,159,transmision comunitaria,informe provincial,
22/04/2020,49,33,Santa Fe,Venado Tuerto,3282,3,159,transmision comunitaria,informe provincial,
22/04/2020,49,33,Santa Fe,Funes,3283,1,159,transmision comunitaria,informe provincial,
22/04/2020,49,33,Santa Fe,Rosario,3284,1,159,transmision comunitaria,informe provincial,
22/04/2020,49,33,Tucumán,C_Indeterminada,3287,3,159,transmision comunitaria,informe provincial,
22/04/2020,49,33,Indeterminado,C_Indeterminada,3287,0,159,transmision comunitaria,informe provincial,
23/04/2020,50,34,Buenos Aires,C_Indeterminada,3371,84,163,transmision comunitaria,informe provincial,
23/04/2020,50,34,CABA,C_Indeterminada,3408,37,164,transmision comunitaria,informe provincial,
23/04/2020,50,34,Chaco,C_Indeterminada,3418,10,164,transmision comunitaria,informe provincial,
23/04/2020,50,34,Córdoba,C_Indeterminada,3420,2,164,transmision comunitaria,informe provincial,
23/04/2020,50,34,Corrientes,C_Indeterminada,3421,1,164,transmision comunitaria,informe provincial,
23/04/2020,50,34,Mendoza,C_Indeterminada,3422,1,165,transmision comunitaria,informe provincial,
23/04/2020,50,34,Neuquén,C_Indeterminada,3423,1,165,transmision comunitaria,informe provincial,
23/04/2020,50,34,Río Negro,C_Indeterminada,3427,4,165,transmision comunitaria,informe provincial,
23/04/2020,50,34,Santa Fe,San Lorenzo,3429,2,165,transmision comunitaria,informe provincial,
23/04/2020,50,34,Santa Fe,Fray Luis Beltrán,3430,1,165,transmision comunitaria,informe provincial,
23/04/2020,50,34,Santa Fe,Granadero Baigorria,3431,1,165,transmision comunitaria,informe provincial,
23/04/2020,50,34,Santa Fe,Oliveros ,3432,1,165,transmision comunitaria,informe provincial,
23/04/2020,50,34,Santa Fe,Venado Tuerto,3433,1,165,transmision comunitaria,informe provincial,
23/04/2020,50,34,Tierra del Fuego,C_Indeterminada,3434,1,165,transmision comunitaria,informe provincial,
23/04/2020,50,34,Indeterminado,C_Indeterminada,3434,0,165,transmision comunitaria,informe provincial,
24/04/2020,51,35,Buenos Aires,C_Indeterminada,3495,61,169,transmision comunitaria,informe provincial,
24/04/2020,51,35,CABA,C_Indeterminada,3574,79,173,transmision comunitaria,informe provincial,
24/04/2020,51,35,Chaco,C_Indeterminada,3581,7,174,transmision comunitaria,informe provincial,
24/04/2020,51,35,Córdoba,C_Indeterminada,3584,3,175,transmision comunitaria,informe provincial,
24/04/2020,51,35,Corrientes,C_Indeterminada,3588,4,175,transmision comunitaria,informe provincial,
24/04/2020,51,35,La Rioja,C_Indeterminada,3590,2,175,transmision comunitaria,informe provincial,
24/04/2020,51,35,Misiones,Posadas,3591,1,176,transmision comunitaria,informe provincial,
24/04/2020,51,35,Río Negro,C_Indeterminada,3602,11,176,transmision comunitaria,informe provincial,
24/04/2020,51,35,Santa Cruz,C_Indeterminada,3603,1,176,transmision comunitaria,informe provincial,
24/04/2020,51,35,Santa Fe,Sancti Spiritu,3604,1,176,transmision comunitaria,informe provincial,
24/04/2020,51,35,Santa Fe,Capitán Bermúdez,3605,1,176,transmision comunitaria,informe provincial,
24/04/2020,51,35,Santa Fe,Venado Tuerto,3606,1,176,transmision comunitaria,informe provincial,
24/04/2020,51,35,Tierra del Fuego,C_Indeterminada,3607,1,176,transmision comunitaria,informe provincial,
24/04/2020,51,35,Indeterminado,C_Indeterminada,3607,0,176,transmision comunitaria,informe provincial,
25/04/2020,52,36,Buenos Aires,C_Indeterminada,3701,94,178,transmision comunitaria,informe provincial,
25/04/2020,52,36,CABA,C_Indeterminada,3756,55,182,transmision comunitaria,informe provincial,
25/04/2020,52,36,Chaco,C_Indeterminada,3763,7,182,transmision comunitaria,informe provincial,
25/04/2020,52,36,Córdoba,C_Indeterminada,3764,1,183,transmision comunitaria,informe provincial,
25/04/2020,52,36,Corrientes,C_Indeterminada,3765,1,183,transmision comunitaria,informe provincial,
25/04/2020,52,36,La Rioja,C_Indeterminada,3768,3,184,transmision comunitaria,informe provincial,
25/04/2020,52,36,Río Negro,C_Indeterminada,3772,4,185,transmision comunitaria,informe provincial,
25/04/2020,52,36,Santa Fe,Fray Luis Beltrán,3774,2,185,transmision comunitaria,informe provincial,
25/04/2020,52,36,Santa Fe,Rosario,3775,1,185,transmision comunitaria,informe provincial,
